report_source,Mkt Al,Op Al,Orig,Dest,Manu,Type,Aircraft Family,Aircraft Type,Equip,Flights,Seats,ASMs,Block Mins
2026-06,LA,JJ,AEP,GIG,Airbus,Narrow,A320,A320,320,30,"5,220","6,389,280","5,100"
2026-06,LA,JJ,AEP,GRU,Airbus,Narrow,A320,A320,320,176,"30,296","31,871,392","28,440"
2026-06,LA,JJ,AEP,POA,Airbus,Narrow,A320,A320,320,13,"2,264","1,195,392","1,170"
2026-06,LA,JJ,AJU,BSB,Airbus,Narrow,A320,A320,320,10,"1,746","1,403,784","1,350"
2026-06,LA,JJ,AJU,BSB,Airbus,Narrow,A320,A321,321,24,"5,220","4,196,880","3,240"
2026-06,LA,JJ,AJU,CGH,Airbus,Narrow,A320,A319,319,3,420,"451,500",510
2026-06,LA,JJ,AJU,CGH,Airbus,Narrow,A320,A320,320,3,528,"567,600",510
2026-06,LA,JJ,AJU,GRU,Airbus,Narrow,A320,A319,319,3,408,"431,664",510
2026-06,LA,JJ,AJU,GRU,Airbus,Narrow,A320,A320,320,35,"6,112","6,466,496","5,745"
2026-06,LA,JJ,AJU,GRU,Airbus,Narrow,A320,A321,321,52,"11,330","11,987,140","8,635"
2026-06,LA,JJ,AMS,GRU,Boeing,Wide,B787,B787-9,789,26,"7,800","47,260,200","18,825"
2026-06,LA,JJ,BCN,GRU,Boeing,Wide,B777,B777-300 Passenger,773,9,"3,690","20,047,770","5,860"
2026-06,LA,JJ,BCN,GRU,Boeing,Wide,B787,B787-9,789,16,"4,768","25,904,544","10,440"
2026-06,LA,JJ,BEL,BSB,Airbus,Narrow,A320,A320,320,17,"2,952","2,940,192","2,715"
2026-06,LA,JJ,BEL,BSB,Airbus,Narrow,A320,A321,321,43,"9,386","9,348,456","6,735"
2026-06,LA,JJ,BEL,FOR,Airbus,Narrow,A320,A320,320,3,524,"369,944",360
2026-06,LA,JJ,BEL,FOR,Airbus,Narrow,A320,A321,321,27,"5,892","4,159,752","3,240"
2026-06,LA,JJ,BEL,GRU,Airbus,Narrow,A320,A320,320,36,"6,194","9,427,268","7,930"
2026-06,LA,JJ,BEL,GRU,Airbus,Narrow,A320,A321,321,118,"25,444","38,725,768","26,095"
2026-06,LA,JJ,BEL,MAO,Airbus,Narrow,A320,A320,320,2,348,"281,184",260
2026-06,LA,JJ,BEL,MAO,Airbus,Narrow,A320,A321,321,7,"1,528","1,234,624",910
2026-06,LA,JJ,BEL,MCP,Airbus,Narrow,A320,A320,320,34,"5,976","1,219,104","1,870"
2026-06,LA,JJ,BOS,GRU,Boeing,Wide,B787,B787-9,789,17,"5,066","24,266,140","9,870"
2026-06,LA,JJ,BPS,BSB,Airbus,Narrow,A320,A319,319,10,"1,400","823,200","1,075"
2026-06,LA,JJ,BPS,BSB,Airbus,Narrow,A320,A320,320,14,"2,464","1,448,832","1,540"
2026-06,LA,JJ,BPS,BSB,Airbus,Narrow,A320,A321,321,9,"1,956","1,150,128",990
2026-06,LA,JJ,BPS,CGH,Airbus,Narrow,A320,A319,319,11,"1,524","1,063,752","1,385"
2026-06,LA,JJ,BPS,CGH,Airbus,Narrow,A320,A320,320,65,"11,348","7,920,904","8,285"
2026-06,LA,JJ,BPS,GIG,Airbus,Narrow,A320,A320,320,9,"1,584","815,760",855
2026-06,LA,JJ,BPS,GIG,Airbus,Narrow,A320,A321,321,4,874,"450,110",380
2026-06,LA,JJ,BPS,GRU,Airbus,Narrow,A320,A319,319,8,"1,102","749,360","1,005"
2026-06,LA,JJ,BPS,GRU,Airbus,Narrow,A320,A320,320,47,"8,152","5,543,360","5,940"
2026-06,LA,JJ,BPS,GRU,Airbus,Narrow,A320,A321,321,40,"8,708","5,921,440","5,020"
2026-06,LA,JJ,BPS,SDU,Airbus,Narrow,A320,A319,319,19,"2,660","1,380,540","1,880"
2026-06,LA,JJ,BRC,GRU,Airbus,Narrow,A320,A321,321,16,"3,488","6,553,952","4,030"
2026-06,LA,JJ,BRU,GRU,Boeing,Wide,B787,B787-9,789,13,"3,874","23,178,142","9,375"
2026-06,LA,JJ,BSB,AJU,Airbus,Narrow,A320,A320,320,10,"1,724","1,386,096","1,300"
2026-06,LA,JJ,BSB,AJU,Airbus,Narrow,A320,A321,321,24,"5,238","4,211,352","3,120"
2026-06,LA,JJ,BSB,BEL,Airbus,Narrow,A320,A320,320,22,"3,836","3,820,656","3,375"
2026-06,LA,JJ,BSB,BEL,Airbus,Narrow,A320,A321,321,38,"8,294","8,260,824","5,740"
2026-06,LA,JJ,BSB,BPS,Airbus,Narrow,A320,A319,319,9,"1,238","727,944",900
2026-06,LA,JJ,BSB,BPS,Airbus,Narrow,A320,A320,320,16,"2,780","1,634,640","1,600"
2026-06,LA,JJ,BSB,BPS,Airbus,Narrow,A320,A321,321,8,"1,748","1,027,824",800
2026-06,LA,JJ,BSB,BVB,Airbus,Narrow,A320,A320,320,16,"2,792","4,335,976","3,460"
2026-06,LA,JJ,BSB,BVB,Airbus,Narrow,A320,A321,321,15,"3,286","5,103,158","3,230"
2026-06,LA,JJ,BSB,CGB,Airbus,Narrow,A320,A320,320,23,"4,006","2,187,276","2,415"
2026-06,LA,JJ,BSB,CGB,Airbus,Narrow,A320,A321,321,51,"11,174","6,101,004","5,355"
2026-06,LA,JJ,BSB,CGH,Airbus,Narrow,A320,A319,319,43,"5,832","3,149,280","4,480"
2026-06,LA,JJ,BSB,CGH,Airbus,Narrow,A320,A320,320,261,"44,786","24,184,440","27,275"
2026-06,LA,JJ,BSB,CGR,Airbus,Narrow,A320,A319,319,2,276,"150,420",210
2026-06,LA,JJ,BSB,CGR,Airbus,Narrow,A320,A320,320,47,"8,212","4,475,540","4,985"
2026-06,LA,JJ,BSB,CGR,Airbus,Narrow,A320,A321,321,10,"2,180","1,188,100","1,050"
2026-06,LA,JJ,BSB,CNF,Airbus,Narrow,A320,A320,320,49,"8,550","3,137,850","3,675"
2026-06,LA,JJ,BSB,CNF,Airbus,Narrow,A320,A321,321,38,"8,288","3,041,696","2,850"
2026-06,LA,JJ,BSB,CPV,Airbus,Narrow,A320,A319,319,19,"2,660","2,673,300","2,615"
2026-06,LA,JJ,BSB,CPV,Airbus,Narrow,A320,A320,320,11,"1,936","1,945,680","1,490"
2026-06,LA,JJ,BSB,CWB,Airbus,Narrow,A320,A319,319,2,280,"187,600",240
2026-06,LA,JJ,BSB,CWB,Airbus,Narrow,A320,A320,320,11,"1,930","1,293,100","1,310"
2026-06,LA,JJ,BSB,CWB,Airbus,Narrow,A320,A321,321,68,"14,856","9,953,520","8,015"
2026-06,LA,JJ,BSB,FLN,Airbus,Narrow,A320,A319,319,9,"1,234","1,003,242","1,215"
2026-06,LA,JJ,BSB,FLN,Airbus,Narrow,A320,A320,320,26,"4,510","3,666,630","3,510"
2026-06,LA,JJ,BSB,FLN,Airbus,Narrow,A320,A321,321,16,"3,488","2,835,744","2,160"
2026-06,LA,JJ,BSB,FOR,Airbus,Narrow,A320,A319,319,5,692,"724,524",795
2026-06,LA,JJ,BSB,FOR,Airbus,Narrow,A320,A320,320,54,"9,398","9,839,706","8,480"
2026-06,LA,JJ,BSB,FOR,Airbus,Narrow,A320,A321,321,25,"5,452","5,708,244","3,880"
2026-06,LA,JJ,BSB,GIG,Airbus,Narrow,A320,A319,319,2,272,"154,224",210
2026-06,LA,JJ,BSB,GIG,Airbus,Narrow,A320,A320,320,85,"14,754","8,365,518","8,775"
2026-06,LA,JJ,BSB,GIG,Airbus,Narrow,A320,A321,321,19,"4,136","2,345,112","1,975"
2026-06,LA,JJ,BSB,GRU,Airbus,Narrow,A320,A319,319,3,414,"219,006",300
2026-06,LA,JJ,BSB,GRU,Airbus,Narrow,A320,A320,320,70,"12,148","6,426,292","7,255"
2026-06,LA,JJ,BSB,GRU,Airbus,Narrow,A320,A321,321,114,"24,798","13,118,142","11,850"
2026-06,LA,JJ,BSB,GYN,Airbus,Narrow,A320,A319,319,11,"1,516","153,116",510
2026-06,LA,JJ,BSB,GYN,Airbus,Narrow,A320,A320,320,52,"9,034","912,434","2,400"
2026-06,LA,JJ,BSB,GYN,Airbus,Narrow,A320,A321,321,17,"3,708","374,508",790
2026-06,LA,JJ,BSB,IGU,Airbus,Narrow,A320,A321,321,30,"6,544","5,182,848","4,050"
2026-06,LA,JJ,BSB,IMP,Airbus,Narrow,A320,A319,319,8,"1,074","762,540",920
2026-06,LA,JJ,BSB,IMP,Airbus,Narrow,A320,A320,320,22,"3,760","2,669,600","2,525"
2026-06,LA,JJ,BSB,JPA,Airbus,Narrow,A320,A320,320,15,"2,638","2,804,194","2,360"
2026-06,LA,JJ,BSB,JPA,Airbus,Narrow,A320,A321,321,43,"9,446","10,041,098","6,780"
2026-06,LA,JJ,BSB,MAB,Airbus,Narrow,A320,A319,319,17,"2,344","1,701,744","1,945"
2026-06,LA,JJ,BSB,MAB,Airbus,Narrow,A320,A320,320,11,"1,910","1,386,660","1,265"
2026-06,LA,JJ,BSB,MAO,Airbus,Narrow,A320,A320,320,32,"5,588","6,750,304","5,755"
2026-06,LA,JJ,BSB,MAO,Airbus,Narrow,A320,A321,321,25,"5,370","6,486,960","4,500"
2026-06,LA,JJ,BSB,MCP,Airbus,Narrow,A320,A319,319,15,"2,100","2,339,400","2,475"
2026-06,LA,JJ,BSB,MCP,Airbus,Narrow,A320,A320,320,14,"2,464","2,744,896","2,310"
2026-06,LA,JJ,BSB,MCZ,Airbus,Narrow,A320,A319,319,6,812,"752,724",870
2026-06,LA,JJ,BSB,MCZ,Airbus,Narrow,A320,A320,320,12,"2,056","1,905,912","1,740"
2026-06,LA,JJ,BSB,MCZ,Airbus,Narrow,A320,A321,321,35,"7,640","7,082,280","5,080"
2026-06,LA,JJ,BSB,NAT,Airbus,Narrow,A320,A320,320,2,340,"373,320",330
2026-06,LA,JJ,BSB,NAT,Airbus,Narrow,A320,A321,321,56,"12,218","13,415,364","8,940"
2026-06,LA,JJ,BSB,OPS,Airbus,Narrow,A320,A319,319,1,138,"79,902",105
2026-06,LA,JJ,BSB,OPS,Airbus,Narrow,A320,A320,320,29,"5,046","2,921,634","3,045"
2026-06,LA,JJ,BSB,PMW,Airbus,Narrow,A320,A319,319,7,974,"374,016",530
2026-06,LA,JJ,BSB,PMW,Airbus,Narrow,A320,A320,320,13,"2,286","877,824",980
2026-06,LA,JJ,BSB,PMW,Airbus,Narrow,A320,A321,321,13,"2,816","1,081,344",975
2026-06,LA,JJ,BSB,POA,Airbus,Narrow,A320,A319,319,1,138,"137,172",160
2026-06,LA,JJ,BSB,POA,Airbus,Narrow,A320,A320,320,35,"6,020","5,983,880","5,565"
2026-06,LA,JJ,BSB,POA,Airbus,Narrow,A320,A321,321,47,"10,166","10,105,004","7,405"
2026-06,LA,JJ,BSB,PVH,Airbus,Narrow,A320,A319,319,2,280,"331,800",360
2026-06,LA,JJ,BSB,PVH,Airbus,Narrow,A320,A320,320,16,"2,816","3,336,960","2,880"
2026-06,LA,JJ,BSB,PVH,Airbus,Narrow,A320,A321,321,15,"3,300","3,910,500","2,700"
2026-06,LA,JJ,BSB,RBR,Airbus,Narrow,A320,A319,319,21,"2,910","4,074,000","4,305"
2026-06,LA,JJ,BSB,RBR,Airbus,Narrow,A320,A320,320,8,"1,386","1,940,400","1,640"
2026-06,LA,JJ,BSB,RBR,Airbus,Narrow,A320,A321,321,1,214,"299,600",205
2026-06,LA,JJ,BSB,REC,Airbus,Narrow,A320,A319,319,6,828,"850,356",930
2026-06,LA,JJ,BSB,REC,Airbus,Narrow,A320,A320,320,53,"9,210","9,458,670","8,215"
2026-06,LA,JJ,BSB,REC,Airbus,Narrow,A320,A321,321,32,"7,018","7,207,486","4,895"
2026-06,LA,JJ,BSB,SCL,Airbus,Narrow,A320,A320,320,6,"1,020","1,906,380","1,740"
2026-06,LA,JJ,BSB,SDU,Airbus,Narrow,A320,A319,319,144,"19,792","11,380,400","14,400"
2026-06,LA,JJ,BSB,SLZ,Airbus,Narrow,A320,A320,320,6,"1,046","989,516",870
2026-06,LA,JJ,BSB,SLZ,Airbus,Narrow,A320,A321,321,47,"10,170","9,620,820","6,815"
2026-06,LA,JJ,BSB,SSA,Airbus,Narrow,A320,A319,319,8,"1,098","738,954",910
2026-06,LA,JJ,BSB,SSA,Airbus,Narrow,A320,A320,320,52,"8,980","6,043,540","5,845"
2026-06,LA,JJ,BSB,SSA,Airbus,Narrow,A320,A321,321,42,"9,132","6,145,836","4,695"
2026-06,LA,JJ,BSB,STM,Airbus,Narrow,A320,A319,319,14,"1,934","1,993,954","2,170"
2026-06,LA,JJ,BSB,STM,Airbus,Narrow,A320,A320,320,11,"1,908","1,967,148","1,705"
2026-06,LA,JJ,BSB,THE,Airbus,Narrow,A320,A320,320,28,"4,848","3,970,512","3,640"
2026-06,LA,JJ,BSB,THE,Airbus,Narrow,A320,A321,321,32,"6,958","5,698,602","4,160"
2026-06,LA,JJ,BSB,VCP,Airbus,Narrow,A320,A319,319,12,"1,660","820,040","1,170"
2026-06,LA,JJ,BSB,VCP,Airbus,Narrow,A320,A320,320,64,"11,140","5,503,160","6,195"
2026-06,LA,JJ,BSB,VCP,Airbus,Narrow,A320,A321,321,5,"1,092","539,448",475
2026-06,LA,JJ,BSB,VIX,Airbus,Narrow,A320,A320,320,28,"4,818","2,823,348","2,940"
2026-06,LA,JJ,BSB,VIX,Airbus,Narrow,A320,A321,321,26,"5,640","3,305,040","2,730"
2026-06,LA,JJ,BVB,BSB,Airbus,Narrow,A320,A320,320,16,"2,810","4,363,930","3,440"
2026-06,LA,JJ,BVB,BSB,Airbus,Narrow,A320,A321,321,15,"3,298","5,121,794","3,225"
2026-06,LA,JJ,BVB,GRU,Airbus,Narrow,A320,A320,320,8,"1,402","2,864,286","2,320"
2026-06,LA,JJ,BVB,GRU,Airbus,Narrow,A320,A321,321,4,876,"1,789,668","1,160"
2026-06,LA,JJ,BYO,GRU,Airbus,Narrow,A320,A319,319,2,268,"176,076",230
2026-06,LA,JJ,BYO,GRU,Airbus,Narrow,A320,A320,320,6,"1,036","680,652",680
2026-06,LA,JJ,CAC,GRU,Airbus,Narrow,A320,A319,319,6,830,"379,310",590
2026-06,LA,JJ,CAC,GRU,Airbus,Narrow,A320,A320,320,44,"7,672","3,506,104","4,305"
2026-06,LA,JJ,CDG,GRU,Boeing,Wide,B787,B787-9,789,30,"9,000","52,461,000","21,300"
2026-06,LA,JJ,CGB,BSB,Airbus,Narrow,A320,A320,320,23,"4,002","2,185,092","2,300"
2026-06,LA,JJ,CGB,BSB,Airbus,Narrow,A320,A321,321,51,"11,120","6,071,520","5,100"
2026-06,LA,JJ,CGB,CGH,Airbus,Narrow,A320,A319,319,32,"4,400","3,630,000","4,315"
2026-06,LA,JJ,CGB,CGH,Airbus,Narrow,A320,A320,320,23,"3,988","3,290,100","3,125"
2026-06,LA,JJ,CGB,GRU,Airbus,Narrow,A320,A319,319,1,138,"113,850",135
2026-06,LA,JJ,CGB,GRU,Airbus,Narrow,A320,A320,320,46,"7,976","6,580,200","6,260"
2026-06,LA,JJ,CGB,GRU,Airbus,Narrow,A320,A321,321,91,"19,786","16,323,450","12,370"
2026-06,LA,JJ,CGH,AJU,Airbus,Narrow,A320,A319,319,3,420,"451,500",480
2026-06,LA,JJ,CGH,AJU,Airbus,Narrow,A320,A320,320,3,528,"567,600",480
2026-06,LA,JJ,CGH,BPS,Airbus,Narrow,A320,A319,319,11,"1,534","1,070,732","1,275"
2026-06,LA,JJ,CGH,BPS,Airbus,Narrow,A320,A320,320,65,"11,364","7,932,072","7,645"
2026-06,LA,JJ,CGH,BSB,Airbus,Narrow,A320,A319,319,54,"7,344","3,965,760","5,670"
2026-06,LA,JJ,CGH,BSB,Airbus,Narrow,A320,A320,320,249,"42,848","23,137,920","26,330"
2026-06,LA,JJ,CGH,CGB,Airbus,Narrow,A320,A319,319,30,"4,162","3,433,650","4,200"
2026-06,LA,JJ,CGH,CGB,Airbus,Narrow,A320,A320,320,25,"4,360","3,597,000","3,500"
2026-06,LA,JJ,CGH,CGR,Airbus,Narrow,A320,A319,319,1,136,"75,888",110
2026-06,LA,JJ,CGH,CGR,Airbus,Narrow,A320,A320,320,36,"6,190","3,454,020","3,960"
2026-06,LA,JJ,CGH,CNF,Airbus,Narrow,A320,A319,319,15,"2,058","668,850","1,125"
2026-06,LA,JJ,CGH,CNF,Airbus,Narrow,A320,A320,320,187,"32,464","10,550,800","14,020"
2026-06,LA,JJ,CGH,CWB,Airbus,Narrow,A320,A319,319,28,"3,826","788,156","1,680"
2026-06,LA,JJ,CGH,CWB,Airbus,Narrow,A320,A320,320,177,"30,558","6,294,948","10,600"
2026-06,LA,JJ,CGH,FLN,Airbus,Narrow,A320,A319,319,24,"3,310","999,620","1,715"
2026-06,LA,JJ,CGH,FLN,Airbus,Narrow,A320,A320,320,147,"25,576","7,723,952","10,725"
2026-06,LA,JJ,CGH,FOR,Airbus,Narrow,A320,A319,319,19,"2,632","3,866,408","3,905"
2026-06,LA,JJ,CGH,FOR,Airbus,Narrow,A320,A320,320,85,"14,832","21,788,208","17,555"
2026-06,LA,JJ,CGH,GYN,Airbus,Narrow,A320,A319,319,26,"3,562","1,809,496","2,600"
2026-06,LA,JJ,CGH,GYN,Airbus,Narrow,A320,A320,320,124,"21,402","10,872,216","12,400"
2026-06,LA,JJ,CGH,IGU,Airbus,Narrow,A320,A319,319,9,"1,260","650,160",945
2026-06,LA,JJ,CGH,IGU,Airbus,Narrow,A320,A320,320,56,"9,830","5,072,280","5,880"
2026-06,LA,JJ,CGH,IOS,Airbus,Narrow,A320,A319,319,16,"2,232","1,749,888","2,045"
2026-06,LA,JJ,CGH,IOS,Airbus,Narrow,A320,A320,320,13,"2,288","1,793,792","1,680"
2026-06,LA,JJ,CGH,JOI,Airbus,Narrow,A320,A319,319,11,"1,506","334,332",715
2026-06,LA,JJ,CGH,JOI,Airbus,Narrow,A320,A320,320,19,"3,288","729,936","1,235"
2026-06,LA,JJ,CGH,JPA,Airbus,Narrow,A320,A319,319,17,"2,352","3,231,648","3,315"
2026-06,LA,JJ,CGH,JPA,Airbus,Narrow,A320,A320,320,18,"3,136","4,308,864","3,510"
2026-06,LA,JJ,CGH,LDB,Airbus,Narrow,A320,A319,319,7,952,"271,320",525
2026-06,LA,JJ,CGH,LDB,Airbus,Narrow,A320,A320,320,30,"5,226","1,489,410","2,255"
2026-06,LA,JJ,CGH,MCZ,Airbus,Narrow,A320,A319,319,12,"1,680","2,027,760","2,100"
2026-06,LA,JJ,CGH,MCZ,Airbus,Narrow,A320,A320,320,39,"6,824","8,236,568","6,825"
2026-06,LA,JJ,CGH,MGF,Airbus,Narrow,A320,A319,319,5,700,"234,500",400
2026-06,LA,JJ,CGH,MGF,Airbus,Narrow,A320,A320,320,25,"4,392","1,471,320","2,000"
2026-06,LA,JJ,CGH,NAT,Airbus,Narrow,A320,A319,319,33,"4,542","6,535,938","6,600"
2026-06,LA,JJ,CGH,NAT,Airbus,Narrow,A320,A320,320,17,"2,936","4,224,904","3,400"
2026-06,LA,JJ,CGH,NVT,Airbus,Narrow,A320,A319,319,27,"3,702","947,712","1,755"
2026-06,LA,JJ,CGH,NVT,Airbus,Narrow,A320,A320,320,98,"17,000","4,352,000","6,370"
2026-06,LA,JJ,CGH,POA,Airbus,Narrow,A320,A319,319,40,"5,462","2,834,778","3,995"
2026-06,LA,JJ,CGH,POA,Airbus,Narrow,A320,A320,320,222,"38,232","19,842,408","22,195"
2026-06,LA,JJ,CGH,RAO,Airbus,Narrow,A320,A319,319,13,"1,792","333,312",780
2026-06,LA,JJ,CGH,RAO,Airbus,Narrow,A320,A320,320,27,"4,676","869,736","1,620"
2026-06,LA,JJ,CGH,REC,Airbus,Narrow,A320,A319,319,17,"2,352","3,102,288","3,145"
2026-06,LA,JJ,CGH,REC,Airbus,Narrow,A320,A320,320,113,"19,680","25,957,920","20,905"
2026-06,LA,JJ,CGH,SDU,Airbus,Narrow,A320,A319,319,542,"74,426","16,969,128","32,620"
2026-06,LA,JJ,CGH,SJP,Airbus,Narrow,A320,A319,319,3,410,"107,010",210
2026-06,LA,JJ,CGH,SJP,Airbus,Narrow,A320,A320,320,51,"8,850","2,309,850","3,570"
2026-06,LA,JJ,CGH,SLZ,Airbus,Narrow,A320,A320,320,22,"3,832","5,579,392","4,620"
2026-06,LA,JJ,CGH,SSA,Airbus,Narrow,A320,A319,319,34,"4,734","4,341,078","4,950"
2026-06,LA,JJ,CGH,SSA,Airbus,Narrow,A320,A320,320,171,"29,824","27,348,608","24,785"
2026-06,LA,JJ,CGH,THE,Airbus,Narrow,A320,A319,319,12,"1,680","2,185,680","2,520"
2026-06,LA,JJ,CGH,THE,Airbus,Narrow,A320,A320,320,4,704,"915,904",840
2026-06,LA,JJ,CGH,UDI,Airbus,Narrow,A320,A319,319,9,"1,244","424,204",720
2026-06,LA,JJ,CGH,UDI,Airbus,Narrow,A320,A320,320,43,"7,488","2,553,408","3,440"
2026-06,LA,JJ,CGH,VIX,Airbus,Narrow,A320,A319,319,27,"3,700","1,739,000","2,430"
2026-06,LA,JJ,CGH,VIX,Airbus,Narrow,A320,A320,320,76,"13,130","6,171,100","6,835"
2026-06,LA,JJ,CGR,BSB,Airbus,Narrow,A320,A319,319,1,138,"75,210",95
2026-06,LA,JJ,CGR,BSB,Airbus,Narrow,A320,A320,320,45,"7,826","4,265,170","4,355"
2026-06,LA,JJ,CGR,BSB,Airbus,Narrow,A320,A321,321,13,"2,834","1,544,530","1,300"
2026-06,LA,JJ,CGR,CGH,Airbus,Narrow,A320,A319,319,2,272,"151,776",200
2026-06,LA,JJ,CGR,CGH,Airbus,Narrow,A320,A320,320,34,"5,878","3,279,924","3,450"
2026-06,LA,JJ,CGR,GRU,Airbus,Narrow,A320,A319,319,3,414,"233,496",300
2026-06,LA,JJ,CGR,GRU,Airbus,Narrow,A320,A320,320,46,"7,974","4,497,336","4,695"
2026-06,LA,JJ,CGR,GRU,Airbus,Narrow,A320,A321,321,57,"12,364","6,973,296","5,865"
2026-06,LA,JJ,CLV,GRU,Airbus,Narrow,A320,A320,320,16,"2,816","1,171,456","1,385"
2026-06,LA,JJ,CNF,BSB,Airbus,Narrow,A320,A319,319,2,276,"101,292",170
2026-06,LA,JJ,CNF,BSB,Airbus,Narrow,A320,A320,320,36,"6,240","2,290,080","3,060"
2026-06,LA,JJ,CNF,BSB,Airbus,Narrow,A320,A321,321,49,"10,628","3,900,476","4,165"
2026-06,LA,JJ,CNF,CGH,Airbus,Narrow,A320,A319,319,15,"2,038","662,350","1,185"
2026-06,LA,JJ,CNF,CGH,Airbus,Narrow,A320,A320,320,188,"32,384","10,524,800","15,230"
2026-06,LA,JJ,CNF,FOR,Airbus,Narrow,A320,A320,320,4,704,"809,600",680
2026-06,LA,JJ,CNF,FOR,Airbus,Narrow,A320,A321,321,12,"2,640","3,036,000","2,035"
2026-06,LA,JJ,CNF,GRU,Airbus,Narrow,A320,A319,319,2,274,"84,118",155
2026-06,LA,JJ,CNF,GRU,Airbus,Narrow,A320,A320,320,83,"14,402","4,421,414","6,740"
2026-06,LA,JJ,CNF,GRU,Airbus,Narrow,A320,A321,321,84,"18,242","5,600,294","6,725"
2026-06,LA,JJ,CNF,POA,Airbus,Narrow,A320,A320,320,52,"9,032","7,623,008","7,020"
2026-06,LA,JJ,CNF,POA,Airbus,Narrow,A320,A321,321,1,214,"180,616",135
2026-06,LA,JJ,COR,GRU,Airbus,Narrow,A320,A320,320,30,"5,154","6,262,110","5,595"
2026-06,LA,JJ,CPV,BSB,Airbus,Narrow,A320,A319,319,19,"2,660","2,673,300","2,755"
2026-06,LA,JJ,CPV,BSB,Airbus,Narrow,A320,A320,320,11,"1,936","1,945,680","1,595"
2026-06,LA,JJ,CWB,BSB,Airbus,Narrow,A320,A319,319,2,274,"183,580",230
2026-06,LA,JJ,CWB,BSB,Airbus,Narrow,A320,A320,320,16,"2,770","1,855,900","1,840"
2026-06,LA,JJ,CWB,BSB,Airbus,Narrow,A320,A321,321,63,"13,684","9,168,280","7,245"
2026-06,LA,JJ,CWB,CGH,Airbus,Narrow,A320,A319,319,29,"3,930","809,580","1,885"
2026-06,LA,JJ,CWB,CGH,Airbus,Narrow,A320,A320,320,176,"30,150","6,210,900","11,345"
2026-06,LA,JJ,CWB,GIG,Airbus,Narrow,A320,A319,319,1,136,"56,984",85
2026-06,LA,JJ,CWB,GIG,Airbus,Narrow,A320,A320,320,50,"8,738","3,661,222","4,250"
2026-06,LA,JJ,CWB,GIG,Airbus,Narrow,A320,A321,321,6,"1,320","553,080",510
2026-06,LA,JJ,CWB,GRU,Airbus,Narrow,A320,A319,319,2,272,"60,656",150
2026-06,LA,JJ,CWB,GRU,Airbus,Narrow,A320,A320,320,84,"14,584","3,252,232","6,340"
2026-06,LA,JJ,CWB,GRU,Airbus,Narrow,A320,A321,321,90,"19,606","4,372,138","6,845"
2026-06,LA,JJ,CWB,IGU,Airbus,Narrow,A320,A320,320,40,"6,934","2,343,692","3,000"
2026-06,LA,JJ,CWB,POA,Airbus,Narrow,A320,A320,320,52,"8,976","2,971,056","3,900"
2026-06,LA,JJ,CWB,POA,Airbus,Narrow,A320,A321,321,1,220,"72,820",70
2026-06,LA,JJ,CXJ,GRU,Airbus,Narrow,A320,A319,319,3,406,"199,346",300
2026-06,LA,JJ,CXJ,GRU,Airbus,Narrow,A320,A320,320,27,"4,648","2,282,168","2,695"
2026-06,LA,JJ,DOU,GRU,Airbus,Narrow,A320,A319,319,7,980,"535,080",795
2026-06,LA,JJ,DOU,GRU,Airbus,Narrow,A320,A320,320,23,"4,048","2,210,208","2,435"
2026-06,LA,JJ,EZE,GRU,Airbus,Narrow,A320,A320,320,24,"4,132","4,417,108","3,840"
2026-06,LA,JJ,EZE,GRU,Airbus,Narrow,A320,A321,321,6,"1,300","1,389,700",960
2026-06,LA,JJ,EZE,REC,Airbus,Narrow,A320,A320,320,4,696,"1,649,520","1,240"
2026-06,LA,JJ,FCO,GRU,Boeing,Wide,B777,B777-300 Passenger,773,28,"11,480","67,146,520","20,150"
2026-06,LA,JJ,FCO,GRU,Boeing,Wide,B787,B787-9,789,2,600,"3,509,400","1,435"
2026-06,LA,JJ,FEN,GRU,Airbus,Narrow,A320,A319,319,21,"2,814","4,617,774","4,960"
2026-06,LA,JJ,FLN,BSB,Airbus,Narrow,A320,A319,319,9,"1,228","998,364","1,200"
2026-06,LA,JJ,FLN,BSB,Airbus,Narrow,A320,A320,320,26,"4,502","3,660,126","3,470"
2026-06,LA,JJ,FLN,BSB,Airbus,Narrow,A320,A321,321,16,"3,484","2,832,492","2,110"
2026-06,LA,JJ,FLN,CGH,Airbus,Narrow,A320,A319,319,25,"3,450","1,041,900","1,750"
2026-06,LA,JJ,FLN,CGH,Airbus,Narrow,A320,A320,320,147,"25,574","7,723,348","10,310"
2026-06,LA,JJ,FLN,GRU,Airbus,Narrow,A320,A319,319,3,404,"128,876",240
2026-06,LA,JJ,FLN,GRU,Airbus,Narrow,A320,A320,320,70,"12,146","3,874,574","6,210"
2026-06,LA,JJ,FLN,GRU,Airbus,Narrow,A320,A321,321,83,"18,082","5,768,158","7,050"
2026-06,LA,JJ,FLN,POA,Airbus,Narrow,A320,A319,319,1,140,"31,500",65
2026-06,LA,JJ,FLN,POA,Airbus,Narrow,A320,A320,320,29,"5,104","1,148,400","1,885"
2026-06,LA,JJ,FOR,BEL,Airbus,Narrow,A320,A321,321,30,"6,488","4,580,528","3,600"
2026-06,LA,JJ,FOR,BSB,Airbus,Narrow,A320,A319,319,4,558,"584,226",655
2026-06,LA,JJ,FOR,BSB,Airbus,Narrow,A320,A320,320,53,"9,258","9,693,126","8,615"
